PK_UID,Trip_ID,Trip_Start_Timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles,Percent_Time_Chicago,Percent_Distance_Chicago,Pickup_Census_Tract,Dropoff_Census_Tract,Pickup_Community_Area,Dropoff_Community_Area,Fare,Tip,Additional_Charges,Trip_Total,Shared_Trip_Authorized,Shared_Trip_Match,Trips_Pooled,Pickup_Centroid_Latitude,Pickup_Centroid_Longitude,Pickup_Centroid_Location,Dropoff_Centroid_Latitude,Dropoff_Centroid_Longitude,Dropoff_Centroid_Location
3336952,7930a69b30de726301b3b53e588fc49239db5c54,06/17/2024 06:45:00 PM,06/17/2024 07:00:00 PM,618,2.200000,1,1,17031243100,17031833000,24,28,10.000000,1,4.850000,15.850000,false,false,1,41.892355,-87.674507,POINT (-87.674506788 41.8923550478),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
2102641,a615aaa0cf2636fd7e9c90dbb8974fdccc8a03b7,06/22/2024 06:00:00 PM,06/22/2024 06:00:00 PM,656,1.800000,1,1,17031242100,17031842300,24,24,7.500000,0,3.040000,10.540000,false,false,1,41.899670,-87.669838,POINT (-87.6698377982 41.8996701799),41.898306,-87.653614,POINT (-87.6536139825 41.8983058696)
2335342,65d3b0d77ae35c2b8838feb1372b5013b59da24b,06/21/2024 10:45:00 PM,06/21/2024 11:00:00 PM,844,8.700000,1,1,,,35,69,17.500000,0,5.230000,22.730000,false,false,1,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863),41.763247,-87.616134,POINT (-87.6161341112 41.7632467988)
88994,4ba3044f4bb61bb48050ddc41055e4e373d08d9b,06/30/2024 02:30:00 PM,06/30/2024 03:15:00 PM,2407,14.600000,1,1,,,73,28,20.000000,0,3.820000,23.820000,true,true,3,41.717493,-87.648895,POINT (-87.6488950721 41.7174930361),41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
2306183,18eb38298009140cad5ae9d517a239b4e144e15e,06/22/2024 12:30:00 AM,06/22/2024 12:30:00 AM,279,1.200000,1,1,17031063400,17031070500,6,7,7.500000,0,2.790000,10.290000,false,false,1,41.934659,-87.646730,POINT (-87.6467297286 41.9346591566),41.928946,-87.660893,POINT (-87.6608925701 41.9289459041)
5396674,3daf02877444a155fcbd6e8ba80d2c9c991b4a45,06/09/2024 08:45:00 AM,06/09/2024 09:15:00 AM,1119,14.100000,1,1,,,56,8,20.000000,5,1.230000,26.230000,false,false,1,41.792592,-87.769615,POINT (-87.7696154528 41.7925923603),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
4470316,724bdd8e99d8aa35a6d64ec7f90b61a2c15aabbe,06/13/2024 12:00:00 PM,06/13/2024 12:15:00 PM,439,1.100000,1,1,17031831000,17031241400,22,24,5.000000,0,2.020000,7.020000,false,false,1,41.916005,-87.675095,POINT (-87.6750951155 41.9160052737),41.906026,-87.675312,POINT (-87.6753116216 41.906025969)
5359958,b864dbf62edf886a1adde6aa0573514022bb5440,06/09/2024 12:00:00 PM,06/09/2024 12:15:00 PM,573,2.800000,1,1,,,70,73,7.500000,0,3.960000,11.460000,false,false,1,41.745758,-87.708366,POINT (-87.7083657043 41.7457577128),41.717493,-87.648895,POINT (-87.6488950721 41.7174930361)
7373530,f926da51970ba100453ff0c6951afe70624dc0da,06/01/2024 06:00:00 PM,06/01/2024 06:15:00 PM,507,0.600000,1,1,17031070200,17031063000,7,6,5.000000,0,1.230000,6.230000,false,false,1,41.929078,-87.646293,POINT (-87.6462934762 41.9290776551),41.936310,-87.651563,POINT (-87.6515625922 41.9363101308)
6627317,405fa2570c5fe4f1c202f997940b08d302fe6852,06/04/2024 05:45:00 PM,06/04/2024 06:15:00 PM,1255,1.600000,1,1,17031081300,17031839100,8,32,20.000000,0,5.950000,25.950000,false,false,1,41.898332,-87.620763,POINT (-87.6207628651 41.8983317935),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
7294373,a6f2addc3d1b54ae9f0e78f1763be89a429e0cfc,06/01/2024 09:45:00 PM,06/01/2024 10:00:00 PM,689,2.700000,1,1,17031221500,17031062800,22,6,10.000000,0,5.060000,15.060000,false,false,1,41.921647,-87.689951,POINT (-87.689951469 41.9216471318),41.936159,-87.661265,POINT (-87.6612652184 41.936159071)
6248914,c80d0fa9b31d6fddad0af58d3aa67475839ed7fa,06/06/2024 10:45:00 AM,06/06/2024 11:00:00 AM,989,2.500000,1,1,17031081300,17031281900,8,28,10.000000,0,2.980000,12.980000,false,false,1,41.898332,-87.620763,POINT (-87.6207628651 41.8983317935),41.879255,-87.642649,POINT (-87.642648998 41.8792550844)
5752815,358b9be58c664c586198723e0ce9c17047822eaa,06/08/2024 04:00:00 AM,06/08/2024 04:30:00 AM,1626,14.400000,1,1,17031060900,17031980000,6,76,32.500000,0,12.470000,44.970000,false,false,1,41.949829,-87.643965,POINT (-87.6439653703 41.949829346),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
6616057,898c5c24d892f93ca54df6da03bde96461eff171,06/04/2024 06:30:00 PM,06/04/2024 06:30:00 PM,742,1.900000,1,1,,,1,2,7.500000,2,1.230000,10.730000,false,false,1,42.009623,-87.670167,POINT (-87.6701668569 42.0096228806),42.001571,-87.695013,POINT (-87.6950125892 42.001571027)
5288028,163a2ac466045f525e1f31c3a37924eb480cf8a9,06/09/2024 05:30:00 PM,06/09/2024 05:45:00 PM,658,3.000000,1,1,17031838200,17031839000,28,32,7.500000,0,3.830000,11.330000,false,false,1,41.870415,-87.675086,POINT (-87.6750856208 41.8704150003),41.871016,-87.631407,POINT (-87.6314065252 41.8710158803)
3698218,d9bb4bf4074959ec85a1ce99c127088238e639b4,06/16/2024 01:00:00 AM,06/16/2024 01:15:00 AM,397,2.600000,1,1,,,69,42,5.000000,0,3.690000,8.690000,true,false,1,41.763247,-87.616134,POINT (-87.6161341112 41.7632467988),41.778877,-87.594925,POINT (-87.5949254391 41.7788768603)
3384112,fef8eb1ef49b770ca32590d8089b5272b0e4a793,06/17/2024 02:30:00 PM,06/17/2024 03:00:00 PM,1560,9.300000,0,0,,,62,,17.500000,0,3.880000,21.380000,false,false,1,41.792982,-87.724208,POINT (-87.7242081939 41.7929819032),,,
5976367,1aebc6b2ca2789a4566174a1c9229c38583fc77d,06/07/2024 01:15:00 PM,06/07/2024 01:45:00 PM,1155,4.900000,1,1,17031252000,17031292400,25,29,10.000000,0,3.820000,13.820000,false,false,1,41.883662,-87.769882,POINT (-87.7698815509 41.88366198),41.855238,-87.722404,POINT (-87.7224042748 41.855238198)
4189241,ea10576f768483ab0499e31b95d67afbcf15259e,06/14/2024 02:15:00 PM,06/14/2024 02:45:00 PM,2446,11.200000,1,1,,,25,59,20.000000,0,6.000000,26.000000,true,true,2,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.829922,-87.672503,POINT (-87.6725026464 41.8299223039)
4844663,73bae439106414da9970f4f11aa498d82874ed05,06/11/2024 06:15:00 PM,06/11/2024 06:15:00 PM,673,1.300000,1,1,17031839100,17031833000,32,28,10.000000,1,4.070000,15.070000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
6650571,e339190babba511811b0aedacc94159801bf7d0a,06/04/2024 03:45:00 PM,06/04/2024 04:15:00 PM,2050,8.700000,1,1,,,77,8,15.000000,4,5.970000,24.970000,false,false,1,41.986712,-87.663416,POINT (-87.6634164054 41.9867117999),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
1879085,bb4bd6d94da9bf462a29c4d0fd13414bc7a4a70b,06/23/2024 11:45:00 AM,06/23/2024 12:15:00 PM,991,3.500000,1,1,,,43,46,12.500000,0,2.610000,15.110000,false,false,1,41.761578,-87.572782,POINT (-87.5727819867 41.7615779081),41.741243,-87.551428,POINT (-87.551428197 41.7412427285)
5663451,b439bb409483650bdfb5971f3589eb3869afe9de,06/08/2024 01:45:00 PM,06/08/2024 01:45:00 PM,439,1.700000,1,1,,,35,38,5.000000,0,1.840000,6.840000,false,false,1,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863),41.812949,-87.617860,POINT (-87.6178596758 41.8129489392)
3447781,7fe3e51f656e153008e283cb2a2154de51595319,06/17/2024 08:30:00 AM,06/17/2024 08:45:00 AM,883,5.200000,1,1,,,75,71,0.000000,0,0.000000,0.000000,false,false,1,41.689730,-87.669054,POINT (-87.6690544032 41.6897299145),41.744205,-87.656306,POINT (-87.6563059862 41.7442051463)
3579766,56969171e6cf008ac836f9394bc8a0ed4cd45164,06/16/2024 03:30:00 PM,06/16/2024 03:45:00 PM,338,0.800000,1,1,17031063100,17031063000,6,6,15.000000,0,2.490000,17.490000,false,false,1,41.938232,-87.646782,POINT (-87.6467820813 41.938232293),41.936310,-87.651563,POINT (-87.6515625922 41.9363101308)
6631826,d7e0f13f03840440d6f890dff2be07258619d2a6,06/04/2024 05:15:00 PM,06/04/2024 05:30:00 PM,1054,2.900000,1,1,17031062100,17031080300,6,8,10.000000,0,5.500000,15.500000,false,false,1,41.942692,-87.651771,POINT (-87.6517705068 41.9426918444),41.907492,-87.635760,POINT (-87.6357600901 41.9074919303)
126373,e13da79ef957c8d640982a7a58abdd8a2526543c,06/30/2024 11:15:00 AM,06/30/2024 11:30:00 AM,677,1.900000,1,1,17031060200,17031031000,6,3,12.500000,5,2.670000,20.170000,false,false,1,41.957904,-87.671518,POINT (-87.671518011 41.9579038971),41.972437,-87.671110,POINT (-87.6711095263 41.9724370811)
357606,47476b430b371f4d6edba6911deac9131d88243c,06/29/2024 05:00:00 PM,06/29/2024 05:15:00 PM,1161,2.400000,1,1,,,6,16,7.500000,0,1.230000,8.730000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),41.953582,-87.723452,POINT (-87.7234523905 41.9535821253)
532573,0a405ba09abc79e2d58969e95c056699fad0ab57,06/29/2024 12:15:00 AM,06/29/2024 12:45:00 AM,1826,16.700000,1,1,,,63,6,20.000000,0,8.210000,28.210000,false,false,1,41.795431,-87.696435,POINT (-87.6964352325 41.795430631),41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
2275041,84245ae66672a8b1ebbc5c98d7a7f2b8791b5923,06/22/2024 03:30:00 AM,06/22/2024 03:45:00 AM,1255,5.100000,1,1,,,69,38,7.500000,0,5.390000,12.890000,false,false,1,41.763247,-87.616134,POINT (-87.6161341112 41.7632467988),41.812949,-87.617860,POINT (-87.6178596758 41.8129489392)
4897657,121b8adb4ac7ec5761fe7c35023f5169a6d9308c,06/11/2024 02:00:00 PM,06/11/2024 02:00:00 PM,318,1.200000,1,1,,,25,25,5.000000,0,1.710000,6.710000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.890609,-87.756047,POINT (-87.7560467111 41.8906088526)
7365833,59b2a3fb0a530b61df9f883230517b2087ea348e,06/01/2024 06:30:00 PM,06/01/2024 06:45:00 PM,904,1.000000,1,1,17031081202,17031081500,8,8,10.000000,0,2.920000,12.920000,false,false,1,41.902788,-87.626146,POINT (-87.6261455896 41.9027880476),41.892508,-87.626215,POINT (-87.6262149064 41.8925077809)
5716513,c9f202ae28bba948f900b61b8382a8b2008e5489,06/08/2024 09:45:00 AM,06/08/2024 10:00:00 AM,242,0.900000,1,1,,,31,28,5.000000,0,2.030000,7.030000,false,false,1,41.850266,-87.667569,POINT (-87.667569312 41.8502663663),41.874005,-87.663518,POINT (-87.6635175498 41.874005383)
4018390,d12d3da3efd887123d48c812299c0394e7e7fa99,06/15/2024 12:15:00 AM,06/15/2024 12:45:00 AM,1572,7.700000,1,1,,,,30,35.000000,6,6.070000,47.070000,false,false,1,,,,41.839087,-87.714004,POINT (-87.714003807 41.8390869059)
5688840,aa818264638d41654c6183869c7ae317cc04a0ef,06/08/2024 12:00:00 PM,06/08/2024 12:45:00 PM,2513,10.900000,1,1,,,16,34,17.500000,0,4.430000,21.930000,false,false,1,41.953582,-87.723452,POINT (-87.7234523905 41.9535821253),41.842076,-87.633973,POINT (-87.6339734222 41.8420761168)
934114,0fb66e826696fb01536624e5b73251e7bb43e8cb,06/27/2024 03:45:00 PM,06/27/2024 04:00:00 PM,1335,4.000000,1,1,,,77,6,10.000000,0,2.950000,12.950000,true,false,1,41.986712,-87.663416,POINT (-87.6634164054 41.9867117999),41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
1051862,cf38d50f32abe160c95080ccf088e17bf9f1a488,06/27/2024 03:15:00 AM,06/27/2024 03:15:00 AM,611,7.700000,1,1,,,26,8,10.000000,0,3.690000,13.690000,false,false,1,41.878594,-87.730232,POINT (-87.7302324284 41.8785943576),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
3634074,c68752d86d10e1c5a6035d03c246261b36f9d8da,06/16/2024 10:30:00 AM,06/16/2024 10:30:00 AM,259,1.200000,1,1,17031080300,17031081600,8,8,20.000000,0,3.100000,23.100000,false,false,1,41.907492,-87.635760,POINT (-87.6357600901 41.9074919303),41.892073,-87.628874,POINT (-87.6288741572 41.8920726347)
6023745,f7c9c67634a395cf2a2d0d0734e7ab6bd9000c9c,06/07/2024 09:00:00 AM,06/07/2024 09:15:00 AM,1094,5.600000,1,1,17031832500,17031320400,7,32,15.000000,0,4.880000,19.880000,false,false,1,41.921877,-87.664078,POINT (-87.6640782395 41.9218774613),41.877406,-87.621972,POINT (-87.6219716519 41.8774061234)
3604119,b4bd0b0b5757b65e713cbba71dcda02d081b3dd4,06/16/2024 01:15:00 PM,06/16/2024 01:15:00 PM,654,2.500000,1,1,17031242300,17031833000,24,28,15.000000,3,1.230000,19.230000,false,false,1,41.899507,-87.679600,POINT (-87.6796002867 41.8995065476),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
2308429,8b46d50a0baee85bbe72231c5daf203c66f33051,06/22/2024 12:15:00 AM,06/22/2024 12:30:00 AM,1031,7.900000,1,1,17031081201,17031010503,8,1,27.500000,0,1.230000,28.730000,false,false,1,41.899156,-87.626211,POINT (-87.6262105324 41.8991556134),42.000320,-87.663127,POINT (-87.6631267998 42.0003203059)
2491738,b7b6fecef90798676b932b16256e12ffaabfeeb3,06/21/2024 01:30:00 PM,06/21/2024 01:45:00 PM,497,1.000000,1,1,17031081500,17031320400,8,32,12.500000,3,2.980000,18.480000,false,false,1,41.892508,-87.626215,POINT (-87.6262149064 41.8925077809),41.877406,-87.621972,POINT (-87.6219716519 41.8774061234)
4379254,a398b2a26766b6996a6ae64445d1cce6a4bd59ad,06/13/2024 06:45:00 PM,06/13/2024 07:15:00 PM,1778,10.400000,1,1,,,24,13,30.000000,27,6.760000,63.760000,false,false,1,41.901207,-87.676356,POINT (-87.6763559892 41.9012069941),41.983636,-87.723583,POINT (-87.7235831853 41.9836363072)
2076813,6084d42d423ec39c23c115198048175b2c95e0f2,06/22/2024 07:15:00 PM,06/22/2024 07:30:00 PM,982,3.600000,1,1,17031221600,17031040401,22,4,15.000000,0,5.420000,20.420000,false,false,1,41.921273,-87.685082,POINT (-87.6850821101 41.9212731053),41.972036,-87.686100,POINT (-87.6860998978 41.972035672)
7549935,3e7538a97feb6626d6aca3a4614670019391d3b5,06/01/2024 05:15:00 AM,06/01/2024 05:30:00 AM,1171,9.400000,1,1,,,25,8,12.500000,0,4.810000,17.310000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
2573050,f514305a6f8615a2aeb01646af48a210ffc042fe,06/21/2024 06:30:00 AM,06/21/2024 07:00:00 AM,1779,6.900000,1,1,,,30,33,10.000000,0,5.340000,15.340000,true,true,2,41.839087,-87.714004,POINT (-87.714003807 41.8390869059),41.857184,-87.620335,POINT (-87.6203346241 41.8571838585)
2339927,61b1a7a084b49ab730307ba6766cdc9d0c4a17ed,06/21/2024 10:30:00 PM,06/21/2024 10:30:00 PM,339,0.700000,1,1,17031833000,17031280100,28,28,5.000000,1,2.500000,8.500000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.885300,-87.642808,POINT (-87.6428084655 41.8853000224)
2461202,5745a62c4f4c967c6613a8a3343b297672dabbcd,06/21/2024 03:45:00 PM,06/21/2024 04:30:00 PM,2158,7.100000,1,1,17031280100,17031251400,28,25,25.000000,0,8.000000,33.000000,false,false,1,41.885300,-87.642808,POINT (-87.6428084655 41.8853000224),41.890969,-87.770123,POINT (-87.770122842 41.8909693802)
3235150,3b58bc1406f48b06b04f894448e58f2083d512fe,06/18/2024 10:00:00 AM,06/18/2024 10:15:00 AM,1663,7.300000,1,1,,,25,8,17.500000,0,6.350000,23.850000,false,false,1,41.890609,-87.756047,POINT (-87.7560467111 41.8906088526),41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
3271568,8dc96c27b331be9d597bfea2ae91e9218c30e911,06/18/2024 06:30:00 AM,06/18/2024 07:00:00 AM,2200,25.300000,0,0,17031980000,,76,,35.000000,0,10.600000,45.600000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),,,
4360610,58bfe89d9825872ed62d9558e99986f3c3f588f2,06/13/2024 08:00:00 PM,06/13/2024 08:30:00 PM,1481,9.400000,1,1,17031838200,17031060900,28,6,15.000000,1,4.550000,20.550000,false,false,1,41.870415,-87.675086,POINT (-87.6750856208 41.8704150003),41.949829,-87.643965,POINT (-87.6439653703 41.949829346)
4004630,efe99f4bbfa6292c25d317dd1374852dd716bac7,06/15/2024 01:15:00 AM,06/15/2024 01:30:00 AM,359,1.300000,1,1,,,6,6,10.000000,0,2.840000,12.840000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
1565521,87871fc35c5736ee35d6aeac1f6d42946f7789b8,06/24/2024 07:00:00 PM,06/24/2024 07:15:00 PM,639,3.000000,1,1,17031063000,17031080100,6,8,12.500000,0,2.980000,15.480000,false,false,1,41.936310,-87.651563,POINT (-87.6515625922 41.9363101308),41.907520,-87.626659,POINT (-87.6266589003 41.9075200747)
2155273,8d1ce06765fa12222722409190ba84b81bd89c2a,06/22/2024 03:15:00 PM,06/22/2024 03:30:00 PM,846,7.100000,1,1,17031320100,17031381200,32,38,17.500000,0,4.220000,21.720000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.808512,-87.613999,POINT (-87.6139994504 41.808511513)
7484699,1fad381ad6d854430c3bfcc9f45247b1ed4e59c9,06/01/2024 12:00:00 PM,06/01/2024 12:45:00 PM,2650,13.700000,1,1,17031281900,17031810301,28,,35.000000,0,5.560000,40.560000,false,false,1,41.879255,-87.642649,POINT (-87.642648998 41.8792550844),,,
370254,4f9351199f7cca4099464ee37dc7058f558963ca,06/29/2024 04:15:00 PM,06/29/2024 04:15:00 PM,506,0.900000,1,1,17031320100,17031320400,32,32,5.000000,0,2.160000,7.160000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.877406,-87.621972,POINT (-87.6219716519 41.8774061234)
6011099,4604e0efa4252b98ef66c216a631572ca96c095c,06/07/2024 10:15:00 AM,06/07/2024 10:45:00 AM,1755,6.900000,1,1,17031833300,17031060100,28,6,17.500000,3,3.990000,24.490000,false,false,1,41.871689,-87.654093,POINT (-87.6540926517 41.8716894745),41.957531,-87.666611,POINT (-87.6666114405 41.957530922)
7317660,144983c5dd36b27cb7c47095db0fc9d386c2acf2,06/01/2024 08:45:00 PM,06/01/2024 09:00:00 PM,820,4.100000,1,1,,,69,38,10.000000,0,1.230000,11.230000,false,false,1,41.763247,-87.616134,POINT (-87.6161341112 41.7632467988),41.812949,-87.617860,POINT (-87.6178596758 41.8129489392)
957547,408b1bd2836777e1140ad8e01c61bfecd380ddbf,06/27/2024 01:45:00 PM,06/27/2024 02:00:00 PM,1350,8.500000,1,1,,,,31,15.000000,0,4.160000,19.160000,false,false,1,,,,41.850266,-87.667569,POINT (-87.667569312 41.8502663663)
3686649,8975d978e7fd241e0e06f1885900f8a6747e215a,06/16/2024 02:00:00 AM,06/16/2024 02:30:00 AM,1645,14.000000,0,0,,,,49,17.500000,0,0.790000,18.290000,true,true,3,,,,41.706588,-87.623367,POINT (-87.6233665115 41.7065878819)
6175849,d6614367c6a89e65842dbb916450e349e5eef04a,06/06/2024 04:45:00 PM,06/06/2024 04:45:00 PM,499,1.100000,1,1,17031320100,17031280100,32,28,20.000000,0,4.430000,24.430000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.885300,-87.642808,POINT (-87.6428084655 41.8853000224)
5059114,816461ee0b906589234d0c95982b5b1c38d9ccc4,06/10/2024 05:45:00 PM,06/10/2024 06:15:00 PM,1541,10.900000,1,1,17031980100,17031839100,56,32,25.000000,9,12.860000,46.860000,false,false,1,41.785999,-87.750934,POINT (-87.7509342894 41.785998518),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
4549474,8212eb157cb3949f3081ff60a6e0ab129faaf990,06/13/2024 01:45:00 AM,06/13/2024 01:45:00 AM,260,1.100000,1,1,,,6,6,5.000000,0,2.740000,7.740000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
452201,526cc762deb59ee06c674376186f7edb4c107265,06/29/2024 10:45:00 AM,06/29/2024 10:45:00 AM,476,1.800000,1,1,,,22,21,17.500000,1,2.730000,21.230000,false,false,1,41.922761,-87.699155,POINT (-87.6991553432 41.9227606205),41.938666,-87.711211,POINT (-87.7112105933 41.9386661962)
7414907,a61788f6c97d56d0a59ac3709d4b823b05e0574a,06/01/2024 04:00:00 PM,06/01/2024 04:30:00 PM,1587,6.600000,1,1,17031081403,17031832000,8,6,17.500000,0,5.380000,22.880000,false,false,1,41.890922,-87.618868,POINT (-87.6188683546 41.8909220259),41.946295,-87.654298,POINT (-87.6542980837 41.9462945357)
2877656,97ffd110950796c61dbfdf89f6d9551bc49e3bb1,06/19/2024 09:00:00 PM,06/19/2024 09:30:00 PM,1452,15.300000,1,1,17031980000,17031071000,76,7,30.000000,2,13.850000,45.850000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.921701,-87.655912,POINT (-87.6559118484 41.9217014922)
359402,d847aeb310839a052e7df3f049a967e6f9d252e3,06/29/2024 04:45:00 PM,06/29/2024 05:00:00 PM,492,0.900000,1,1,17031081300,17031320100,8,32,12.500000,0,1.230000,13.730000,false,false,1,41.898332,-87.620763,POINT (-87.6207628651 41.8983317935),41.884987,-87.620993,POINT (-87.6209929134 41.8849871918)
5954148,f3cbb4eb8111a1dd487cbb93445db2b05c3c8001,06/07/2024 02:45:00 PM,06/07/2024 03:00:00 PM,942,4.800000,1,1,17031320100,17031062000,32,6,27.500000,1,5.450000,33.950000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.942577,-87.647079,POINT (-87.6470785093 41.942577185)
4108380,eac013f3e4874992bc59beaac4762059ee185d1e,06/14/2024 07:15:00 PM,06/14/2024 07:30:00 PM,436,1.400000,1,1,17031320100,17031280100,32,28,17.500000,11,4.000000,32.500000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.885300,-87.642808,POINT (-87.6428084655 41.8853000224)
6055443,026160d3f563cdb7485b02a98769d22c8905c2d1,06/07/2024 05:45:00 AM,06/07/2024 06:15:00 AM,1282,10.900000,1,1,,,4,32,17.500000,0,8.020000,25.520000,false,false,1,41.975171,-87.687516,POINT (-87.6875155152 41.9751709433),41.878866,-87.625192,POINT (-87.6251921424 41.8788655841)
3992665,a38edecf15fe9351f61b6350864891563ebee701,06/15/2024 02:30:00 AM,06/15/2024 03:00:00 AM,1828,14.400000,1,1,17031820502,17031190701,,19,35.000000,0,1.230000,36.230000,false,false,1,,,,41.929796,-87.761422,POINT (-87.7614215937 41.9297962382)
3504244,a6fce2ca220b70d6848959eddbb8194d1f22fbc8,06/16/2024 10:15:00 PM,06/16/2024 10:45:00 PM,1583,14.400000,1,1,17031980000,17031062800,76,6,50.000000,0,6.230000,56.230000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.936159,-87.661265,POINT (-87.6612652184 41.936159071)
4404509,330b7682c6c8de8667b3653aa4009f4f93b05e45,06/13/2024 05:15:00 PM,06/13/2024 05:30:00 PM,725,2.000000,1,1,17031841900,17031839100,28,32,17.500000,0,5.260000,22.760000,false,false,1,41.867902,-87.642959,POINT (-87.6429586652 41.8679024175),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
800786,8e5fa6bcd4daba86c8d3a8fcc52a7fe40e075203,06/28/2024 04:45:00 AM,06/28/2024 05:00:00 AM,1120,12.600000,1,1,,,4,76,25.000000,8,15.800000,48.800000,false,false,1,41.975171,-87.687516,POINT (-87.6875155152 41.9751709433),41.980264,-87.913625,POINT (-87.913624596 41.9802643146)
3238875,fba4388864318a133036aa6dc39931438d7c6dd6,06/18/2024 09:30:00 AM,06/18/2024 09:30:00 AM,411,2.000000,1,1,,,24,24,10.000000,0,3.100000,13.100000,false,false,1,41.901207,-87.676356,POINT (-87.6763559892 41.9012069941),41.901207,-87.676356,POINT (-87.6763559892 41.9012069941)
